cod_municipio,nombre_municipio,nombre_departamento,cluster,cluster_nombre,total_atenciones,n_registros,pct_no_def,log_total_atenciones,ratio_consultas_proced,pct_CONSULTAS,pct_HOSPITALIZACIONES,pct_PROCEDIMIENTOS DE SALUD,pct_URGENCIAS
5234,DABEIBA,Antioquia,4,Perfil quirúrgico con buen registro,541321.0,22849.0,4.87,5.733454875432487,0.5082269721666922,33.05,0.9,65.02,1.03
5284,FRONTINO,Antioquia,4,Perfil quirúrgico con buen registro,844245.0,30863.0,7.58,5.926468497227094,0.6088512853888708,37.42,0.6,61.45,0.53
5361,ITUANGO,Antioquia,4,Perfil quirúrgico con buen registro,817315.0,27226.0,4.13,5.912389469501756,0.4619589304180823,31.27,0.57,67.68,0.47
5847,URRAO,Antioquia,4,Perfil quirúrgico con buen registro,743420.0,24882.0,5.64,5.871234240607972,0.5762306834475068,36.17,0.65,62.76,0.42
5475,MURINDO,Antioquia,2,Perfil quirúrgico medio,33052.0,3541.0,10.87,4.519197744084407,0.5274984286612193,33.57,1.41,63.63,1.39
5873,VIGIA DEL FUERTE,Antioquia,2,Perfil quirúrgico medio,105448.0,6456.0,10.32,5.023038347022865,0.8735431235431236,44.97,0.98,51.47,2.58
5045,APARTADO,Antioquia,3,Grandes centros urbanos,6139145.0,74171.0,13.33,6.788107891069855,1.0926724137931036,50.7,0.74,46.39,2.17
27615,RIOSUCIO,Chocó,4,Perfil quirúrgico con buen registro,303250.0,8746.0,9.86,5.48180080953861,0.4143397324025595,28.49,0.69,68.75,2.06
27001,QUIBDO,Chocó,5,Alta demanda de urgencias,4892492.0,62763.0,24.72,6.689530124190295,0.489815104982764,31.26,0.96,63.81,3.98
27006,ACANDI,Chocó,4,Perfil quirúrgico con buen registro,297419.0,12069.0,9.47,5.473368709080295,0.3819415006358626,27.03,0.53,70.76,1.68
27025,ALTO BAUDO,Chocó,4,Perfil quirúrgico con buen registro,401931.0,10912.0,18.34,5.604151503603669,0.543892828999212,34.51,0.58,63.44,1.46
27050,ATRATO,Chocó,5,Alta demanda de urgencias,184479.0,9386.0,21.6,5.26594693578942,0.4299732381801962,28.92,0.58,67.25,3.25
27073,BAGADO,Chocó,4,Perfil quirúrgico con buen registro,205438.0,7986.0,13.41,5.312680778423457,0.6165064633742129,37.2,0.67,60.33,1.79
27075,BAHIA SOLANO,Chocó,5,Alta demanda de urgencias,136055.0,7518.0,23.07,5.133714506663431,0.3153140823867524,23.04,0.7,73.06,3.2
27077,BAJO BAUDO,Chocó,2,Perfil quirúrgico medio,157426.0,6178.0,25.28,5.197076460704306,0.6613559322033898,39.02,0.68,58.99,1.31
27099,BOJAYA,Chocó,5,Alta demanda de urgencias,197032.0,8773.0,15.24,5.294536765729199,0.3279397405495884,23.51,1.41,71.68,3.39
27135,CANTON DE SAN PABLO,Chocó,5,Alta demanda de urgencias,101498.0,6453.0,16.12,5.006457484638183,0.4090299508270004,27.45,1.14,67.1,4.31
27150,CARMEN DEL DARIEN,Chocó,2,Perfil quirúrgico medio,57552.0,3844.0,13.9,4.760060420474436,0.6229040912139503,37.15,0.78,59.63,2.44
27160,CERTEGUI,Chocó,4,Perfil quirúrgico con buen registro,98672.0,5910.0,15.95,4.994193931082229,0.3532799550498665,25.15,0.69,71.18,2.98
27205,CONDOTO,Chocó,5,Alta demanda de urgencias,261815.0,12119.0,26.48,5.417994524684606,0.5678009141696292,33.54,1.03,59.06,6.37
27245,EL CARMEN DE ATRATO,Chocó,4,Perfil quirúrgico con buen registro,158441.0,11312.0,13.55,5.19986757478951,0.5238915870280432,33.44,1.11,63.82,1.63
27250,EL LITORAL DEL SAN JUAN,Chocó,4,Perfil quirúrgico con buen registro,66200.0,4044.0,24.83,4.8208579894397,0.4182825484764543,28.69,0.85,68.58,1.87
27361,ITSMINA,Chocó,5,Alta demanda de urgencias,335237.0,14447.0,12.12,5.525351945546063,0.6089252256855732,35.75,1.23,58.7,4.32
27372,JURADO,Chocó,4,Perfil quirúrgico con buen registro,49643.0,2031.0,10.71,4.695858018678371,0.3762210438180295,26.96,0.4,71.65,0.99
27413,LLORO,Chocó,5,Alta demanda de urgencias,142123.0,7347.0,26.68,5.152664366208894,0.3352932941341173,23.95,1.09,71.42,3.54
27425,MEDIO ATRATO,Chocó,5,Alta demanda de urgencias,136009.0,8196.0,18.81,5.133567647495309,0.435807727411013,28.65,0.99,65.73,4.62
27430,MEDIO BAUDO,Chocó,2,Perfil quirúrgico medio,205144.0,8867.0,8.7,5.312058819353151,0.7271282232426705,41.17,0.72,56.61,1.5
27450,MEDIO SAN JUAN,Chocó,4,Perfil quirúrgico con buen registro,167034.0,7991.0,14.71,5.2228048813838805,0.497294790539496,32.17,0.78,64.68,2.37
27491,NOVITA,Chocó,5,Alta demanda de urgencias,169222.0,8429.0,7.79,5.2284568235818565,0.4778924664920658,31.02,0.66,64.9,3.42
27495,NUQUI,Chocó,5,Alta demanda de urgencias,105533.0,5817.0,12.06,5.023388284059461,0.3981589713617767,27.25,0.52,68.43,3.81
27580,RIO IRO,Chocó,4,Perfil quirúrgico con buen registro,101986.0,4972.0,13.53,5.008540558624191,0.4607487922705313,30.52,0.75,66.23,2.5
27600,RIO QUITO,Chocó,5,Alta demanda de urgencias,186501.0,10010.0,6.8,5.270681164795203,0.5838509316770186,34.78,1.38,59.56,4.28
27660,SAN JOSE DEL PALMAR,Chocó,2,Perfil quirúrgico medio,61718.0,4096.0,8.19,4.790411844107942,0.6979606188466949,39.7,0.74,56.87,2.69
27745,SIPI,Chocó,5,Alta demanda de urgencias,49310.0,3184.0,12.41,4.692935002531137,0.5498952119941963,34.11,0.59,62.02,3.29
27787,TADO,Chocó,5,Alta demanda de urgencias,453460.0,13813.0,27.41,5.656538983688415,0.7109979249198264,37.69,0.74,53.0,8.57
27800,UNGUIA,Chocó,4,Perfil quirúrgico con buen registro,172838.0,7379.0,10.27,5.237639232216899,0.3339229827187372,24.54,0.75,73.48,1.23
27810,UNION PANAMERICANA,Chocó,5,Alta demanda de urgencias,106048.0,6766.0,20.01,5.025502482403224,0.5973355537052456,35.87,0.79,60.04,3.31
52835,TUMACO,Nariño,1,Alta carga NO DEFINIDO,9094523.0,63541.0,50.51,6.958779925620457,0.4654912597950573,30.89,0.72,66.35,2.04
23001,MONTERIA,Córdoba,3,Grandes centros urbanos,20673895.0,94810.0,21.5,7.315422306218429,0.6004312489633439,36.2,1.06,60.28,2.46
23068,AYAPEL,Córdoba,1,Alta carga NO DEFINIDO,1628793.0,25823.0,39.22,6.211865894210259,0.3869911756333618,27.19,0.81,70.25,1.75
23079,BUENAVISTA,Córdoba,5,Alta demanda de urgencias,699990.0,21125.0,32.93,5.845091835763056,0.5704316780266148,35.15,0.7,61.61,2.55
23090,CANALETE,Córdoba,5,Alta demanda de urgencias,706305.0,20883.0,30.36,5.8489922806738255,0.4800428200030586,31.39,0.61,65.38,2.63
23162,CERETE,Córdoba,3,Grandes centros urbanos,6360575.0,70574.0,30.8,6.803496377918754,0.5524765089982481,34.69,0.61,62.78,1.91
23168,CHIMA,Córdoba,4,Perfil quirúrgico con buen registro,454552.0,15876.0,16.51,5.657583572973306,0.6250415144470276,37.64,0.64,60.21,1.5
23182,CHINU,Córdoba,5,Alta demanda de urgencias,2862947.0,53129.0,17.37,6.45681330826589,0.491729788220745,31.81,0.39,64.68,3.12
23189,CIENAGA DE ORO,Córdoba,3,Grandes centros urbanos,2992474.0,48688.0,19.35,6.4760303857432495,0.5075978511128165,33.07,0.62,65.14,1.17
23300,COTORRA,Córdoba,5,Alta demanda de urgencias,918103.0,29175.0,20.54,5.962891406497898,0.6263997285374958,36.92,0.7,58.93,3.45
23350,LA APARTADA,Córdoba,3,Grandes centros urbanos,448299.0,15613.0,14.2,5.651567770106108,0.7134307340256998,40.53,0.6,56.8,2.07
23417,LORICA,Córdoba,3,Grandes centros urbanos,4559508.0,52787.0,20.23,6.658917982047545,0.6922276197085357,39.9,0.61,57.63,1.85
23419,LOS CORDOBAS,Córdoba,4,Perfil quirúrgico con buen registro,610243.0,14818.0,21.47,5.785502806395151,0.4155092592592592,28.72,0.59,69.11,1.58
23464,MOMIL,Córdoba,3,Grandes centros urbanos,568452.0,21055.0,18.3,5.754693798812269,0.7566546762589927,42.07,0.57,55.59,1.77
23500,MO?ITOS,Córdoba,4,Perfil quirúrgico con buen registro,806296.0,24200.0,10.41,5.906494505288332,0.6114931237721022,37.35,0.57,61.07,1.01
23555,PLANETA RICA,Córdoba,3,Grandes centros urbanos,2469050.0,47255.0,7.84,6.392529884789861,0.9507606084867894,47.5,0.56,49.95,1.99
23570,PUEBLO NUEVO,Córdoba,3,Grandes centros urbanos,1481525.0,27960.0,14.1,6.17070898438201,0.6211819389110227,37.42,0.55,60.23,1.81
23574,PUERTO ESCONDIDO,Córdoba,2,Perfil quirúrgico medio,460325.0,19921.0,22.28,5.663064561831218,0.5087037612682623,32.73,1.34,64.33,1.61
23586,PURISIMA,Córdoba,3,Grandes centros urbanos,893689.0,29915.0,19.78,5.951186412439908,0.6037828947368421,36.71,0.44,60.79,2.05
23660,SAHAGUN,Córdoba,3,Grandes centros urbanos,5478041.0,61263.0,25.88,6.738625278375614,0.6102453580901858,36.81,0.55,60.31,2.33
23670,SAN ANDRES SOTAVENTO,Córdoba,3,Grandes centros urbanos,2212138.0,41514.0,16.4,6.344812216108733,0.5969220694171579,36.46,0.46,61.07,2.0
23672,SAN ANTERO,Córdoba,3,Grandes centros urbanos,1339805.0,35311.0,23.19,6.127041594195758,0.6222925691436189,37.35,0.48,60.01,2.16
23675,SAN BERNARDO DEL VIENTO,Córdoba,3,Grandes centros urbanos,2001131.0,29795.0,10.76,6.301275519778096,0.6615436581658504,39.17,0.48,59.2,1.15
23678,SAN CARLOS,Córdoba,4,Perfil quirúrgico con buen registro,771391.0,19649.0,22.55,5.887274567543844,0.5629559150015858,35.5,0.56,63.05,0.89
23686,SAN PELAYO,Córdoba,4,Perfil quirúrgico con buen registro,1966773.0,38380.0,19.26,6.293754237633429,0.4836434573829531,32.23,0.54,66.63,0.59
23855,VALENCIA,Córdoba,3,Grandes centros urbanos,1198514.0,25184.0,14.86,6.078643111450386,0.8229417206290471,44.48,0.78,54.04,0.7
23466,MONTELIBANO,Córdoba,5,Alta demanda de urgencias,3640105.0,55797.0,10.52,6.561113911193811,0.6477845351867941,37.28,0.97,57.54,4.21
23580,PUERTO LIBERTADOR,Córdoba,4,Perfil quirúrgico con buen registro,1557214.0,23064.0,23.28,6.192348299551272,0.4445265179494754,30.09,0.69,67.68,1.54
23807,TIERRALTA,Córdoba,3,Grandes centros urbanos,4305123.0,55677.0,9.82,6.633985564026182,0.4917881811204911,32.04,0.67,65.14,2.15
8001,BARRANQUILLA,Atlántico,3,Grandes centros urbanos,90220995.0,195287.0,16.11,7.955307612393998,0.6128226477935054,36.8,0.59,60.04,2.57
8078,BARANOA,Atlántico,5,Alta demanda de urgencias,3514294.0,56169.0,14.58,6.545838091034255,0.656969696969697,37.94,0.78,57.74,3.54
8137,CAMPO DE LA CRUZ,Atlántico,3,Grandes centros urbanos,840085.0,27548.0,9.62,5.924323230303981,0.5781275352912544,35.63,0.5,61.62,2.26
8141,CANDELARIA,Atlántico,5,Alta demanda de urgencias,506386.0,17256.0,9.82,5.704481690281822,0.5598241901351132,34.39,0.42,61.42,3.77
8296,GALAPA,Atlántico,5,Alta demanda de urgencias,1288445.0,32161.0,33.79,6.110065884504064,0.4334430152557583,28.98,0.64,66.85,3.53
8372,JUAN DE ACOSTA,Atlántico,5,Alta demanda de urgencias,716288.0,25945.0,22.74,5.855087675467658,0.5156200694225308,32.68,1.07,63.37,2.88
8421,LURUACO,Atlántico,5,Alta demanda de urgencias,1199951.0,26819.0,20.06,6.079163511994207,0.4872231686541737,31.46,0.65,64.56,3.33
8433,MALAMBO,Atlántico,3,Grandes centros urbanos,4069961.0,60372.0,17.69,6.609590247661106,0.8237511781338361,43.7,0.47,53.04,2.78
8436,MANATI,Atlántico,4,Perfil quirúrgico con buen registro,527128.0,14411.0,12.26,5.721916085694228,0.3865618298784846,27.04,0.59,69.94,2.43
8520,PALMAR DE VARELA,Atlántico,5,Alta demanda de urgencias,673645.0,22789.0,19.62,5.828431090663385,0.5161649944258639,32.41,0.85,62.78,3.96
8549,PIOJO,Atlántico,5,Alta demanda de urgencias,129797.0,6978.0,32.99,5.113264654725503,0.5601693535254845,34.4,0.79,61.4,3.41
8558,POLONUEVO,Atlántico,5,Alta demanda de urgencias,754777.0,20861.0,27.61,5.877818657622632,0.5006218905472637,32.2,0.61,64.31,2.88
8560,PONEDERA,Atlántico,5,Alta demanda de urgencias,719088.0,20202.0,7.97,5.856782041392355,0.5727822251266134,35.06,0.55,61.2,3.18
8573,PUERTO COLOMBIA,Atlántico,5,Alta demanda de urgencias,1489520.0,34387.0,25.32,6.173046338924896,0.5306089998409922,33.37,0.68,62.88,3.07
8606,REPELON,Atlántico,3,Grandes centros urbanos,627132.0,17582.0,7.47,5.797358961625055,0.7023305084745762,39.78,0.54,56.63,3.05
8634,SABANAGRANDE,Atlántico,1,Alta carga NO DEFINIDO,1224137.0,33429.0,26.4,6.087830024847533,0.4039013195639702,28.16,0.52,69.71,1.61
8638,SABANALARGA,Atlántico,5,Alta demanda de urgencias,4156922.0,63244.0,21.4,6.618771875531618,0.6357581967213115,37.23,0.65,58.55,3.57
8675,SANTA LUCIA,Atlántico,4,Perfil quirúrgico con buen registro,219274.0,8354.0,7.11,5.340987139083148,0.5179733498605515,33.43,0.67,64.53,1.38
8685,SANTO TOMAS,Atlántico,5,Alta demanda de urgencias,1112607.0,26340.0,19.6,6.046341787990042,0.5729567106802608,34.28,1.18,59.82,4.73
8758,SOLEDAD,Atlántico,3,Grandes centros urbanos,24920626.0,124781.0,18.98,7.396558947494797,0.7001236967662131,39.62,0.47,56.58,3.33
8770,SUAN,Atlántico,5,Alta demanda de urgencias,489407.0,14801.0,18.8,5.689670176784532,0.7207384835992113,40.21,0.41,55.78,3.6
8832,TUBARA,Atlántico,4,Perfil quirúrgico con buen registro,733320.0,20655.0,10.88,5.865293529767452,0.360724820901812,25.68,0.46,71.18,2.69
8849,USIACURI,Atlántico,5,Alta demanda de urgencias,241108.0,12474.0,18.55,5.382211620573284,0.5949941206114564,35.42,0.74,59.52,4.31
13001,CARTAGENA,Bolívar,3,Grandes centros urbanos,59901634.0,167034.0,20.18,7.777438669259171,0.7179532893563916,40.27,0.52,56.08,3.13
13006,ACHI,Bolívar,4,Perfil quirúrgico con buen registro,1026922.0,27832.0,13.95,6.0115374579536125,0.5242688238954574,33.7,0.71,64.27,1.33
13030,ALTOS DEL ROSARIO,Bolívar,4,Perfil quirúrgico con buen registro,381374.0,12579.0,2.59,5.581351081889267,0.5755049695415198,35.9,0.36,62.37,1.38
13042,ARENAL,Bolívar,4,Perfil quirúrgico con buen registro,278327.0,10930.0,12.59,5.444555338501619,0.5249768732654949,34.05,0.75,64.85,0.35
13052,ARJONA,Bolívar,3,Grandes centros urbanos,2584028.0,51489.0,5.1,6.412297215274908,0.5931955070812306,36.44,0.45,61.42,1.7
13062,ARROYOHONDO,Bolívar,4,Perfil quirúrgico con buen registro,199036.0,9313.0,9.14,5.298931635140028,0.5645517676767677,35.77,0.3,63.35,0.57
13074,BARRANCO DE LOBA,Bolívar,4,Perfil quirúrgico con buen registro,659096.0,14282.0,5.69,5.818948675950294,0.4912014563106796,32.38,0.35,65.91,1.36
13140,CALAMAR,Bolívar,5,Alta demanda de urgencias,721048.0,17091.0,18.85,5.8579641765658295,0.5085015096138567,32.0,0.52,62.92,4.55
13160,CANTAGALLO,Bolívar,4,Perfil quirúrgico con buen registro,135966.0,8621.0,13.17,5.133430321175776,0.4118668596237337,28.46,0.79,69.09,1.66
13188,CICUCO,Bolívar,4,Perfil quirúrgico con buen registro,598622.0,19161.0,15.79,5.77715267358508,0.5003827897718572,32.68,0.35,65.3,1.68
13212,CORDOBA,Bolívar,1,Alta carga NO DEFINIDO,312810.0,10157.0,30.48,5.495280628260573,0.3087961732660111,23.24,0.26,75.25,1.25
13222,CLEMENCIA,Bolívar,2,Perfil quirúrgico medio,143153.0,7764.0,9.06,5.15580045378824,0.8824893699265559,45.66,0.8,51.73,1.82
13244,EL CARMEN DE BOLIVAR,Bolívar,3,Grandes centros urbanos,3028132.0,45980.0,11.82,6.481174802671536,0.8353421101427776,45.05,0.33,53.92,0.7
13248,EL GUAMO,Bolívar,2,Perfil quirúrgico medio,173511.0,8827.0,2.55,5.239327012774544,0.8327448429659916,44.81,0.27,53.8,1.12
13268,EL PEÑON,Bolívar,4,Perfil quirúrgico con buen registro,160552.0,6340.0,20.66,5.205615719952685,0.5352748793022892,34.37,0.35,64.2,1.09
13433,MAHATES,Bolívar,3,Grandes centros urbanos,774054.0,19081.0,13.85,5.888771259240995,0.7173606210303457,40.66,0.29,56.67,2.38
13440,MARGARITA,Bolívar,4,Perfil quirúrgico con buen registro,97532.0,4985.0,8.62,4.989147129988967,0.3872466216216216,27.51,0.51,71.03,0.95
13442,MARIA LA BAJA,Bolívar,3,Grandes centros urbanos,1542460.0,23925.0,24.2,6.188213910465719,0.8393820956635027,45.1,0.34,53.72,0.84
13458,MONTECRISTO,Bolívar,4,Perfil quirúrgico con buen registro,339524.0,8428.0,28.53,5.530870478761346,0.4244127395878369,29.45,0.38,69.38,0.79
13468,MOMPOS,Bolívar,4,Perfil quirúrgico con buen registro,1868220.0,27892.0,11.85,6.2714280170547605,0.4749813293502614,31.8,0.33,66.94,0.93
13473,MORALES,Bolívar,2,Perfil quirúrgico medio,269475.0,8504.0,35.67,5.43051848059635,0.5495822166167429,34.86,0.95,63.42,0.77
13549,PINILLOS,Bolívar,4,Perfil quirúrgico con buen registro,697055.0,21132.0,11.14,5.8432670467552965,0.500531027158246,32.99,0.32,65.9,0.8
13580,REGIDOR,Bolívar,4,Perfil quirúrgico con buen registro,124634.0,6694.0,4.23,5.0956365334798654,0.3717321403606878,26.59,0.75,71.52,1.14
13600,RIO VIEJO,Bolívar,1,Alta carga NO DEFINIDO,345281.0,11148.0,40.28,5.538172680804754,0.5064200550290431,33.13,0.49,65.41,0.97
13620,SAN CRISTOBAL,Bolívar,5,Alta demanda de urgencias,280106.0,10945.0,4.74,5.447322411711761,0.5866489096054603,35.24,0.36,60.06,4.34
13647,SAN ESTANISLAO,Bolívar,4,Perfil quirúrgico con buen registro,522749.0,14272.0,9.37,5.71829321070081,0.5904315500242444,36.53,0.39,61.86,1.22
13654,SAN JACINTO,Bolívar,3,Grandes centros urbanos,1251266.0,36631.0,8.92,6.097349643867822,0.652636832473798,39.23,0.3,60.1,0.37
13655,SAN JACINTO DEL CAUCA,Bolívar,4,Perfil quirúrgico con buen registro,266077.0,7015.0,20.8,5.42500733526243,0.5397978521794062,34.18,0.44,63.31,2.07
13657,SAN JUAN NEPOMUCENO,Bolívar,3,Grandes centros urbanos,2092342.0,33581.0,12.88,6.320632672821146,0.6166202261924274,37.62,0.24,61.0,1.13
13667,SAN MARTIN DE LOBA,Bolívar,5,Alta demanda de urgencias,438069.0,12977.0,5.68,5.641542521369712,0.4439577039274924,29.39,0.64,66.19,3.78
13670,SAN PABLO,Bolívar,4,Perfil quirúrgico con buen registro,769269.0,19433.0,28.59,5.886078231592558,0.6024603431531239,37.22,0.7,61.77,0.31
13673,SANTA CATALINA,Bolívar,4,Perfil quirúrgico con buen registro,357268.0,12308.0,7.32,5.552994118789093,0.6147364943003469,37.21,0.54,60.52,1.73
13683,SANTA ROSA,Bolívar,3,Grandes centros urbanos,811603.0,26811.0,19.68,5.909343643685406,0.6011107481215289,36.8,0.56,61.21,1.44
13688,SANTA ROSA DEL SUR,Bolívar,1,Alta carga NO DEFINIDO,845646.0,19150.0,44.97,5.92718859894791,0.3662871424604276,26.38,0.74,72.01,0.87
13744,SIMITI,Bolívar,4,Perfil quirúrgico con buen registro,488668.0,25776.0,12.75,5.689013900561952,0.4389740566037736,29.78,1.1,67.83,1.29
13760,SOPLAVIENTO,Bolívar,4,Perfil quirúrgico con buen registro,191357.0,11546.0,20.5,5.281844353708512,0.4839685420447671,32.0,0.9,66.11,0.99
13780,TALAIGUA NUEVO,Bolívar,4,Perfil quirúrgico con buen registro,413178.0,14657.0,7.34,5.616137189098877,0.546872538207027,34.71,0.35,63.46,1.49
13810,TIQUISIO,Bolívar,4,Perfil quirúrgico con buen registro,623214.0,19072.0,12.03,5.794637200849446,0.5882352941176471,36.4,0.43,61.87,1.3
13836,TURBACO,Bolívar,3,Grandes centros urbanos,3964652.0,62426.0,9.87,6.598205072835849,0.6763243613920796,39.45,0.42,58.32,1.81
13838,TURBANA,Bolívar,4,Perfil quirúrgico con buen registro,457990.0,15980.0,17.72,5.660855995488079,0.6284297520661157,38.02,0.38,60.49,1.12
13873,VILLANUEVA,Bolívar,4,Perfil quirúrgico con buen registro,892574.0,20683.0,5.66,5.950644232021666,0.5501757750079898,34.43,0.43,62.57,2.57
13894,ZAMBRANO,Bolívar,3,Grandes centros urbanos,436462.0,16901.0,10.93,5.639946438399651,0.7452593917710196,41.66,0.52,55.89,1.93
20032,ASTREA,Cesar,1,Alta carga NO DEFINIDO,491794.0,13017.0,56.94,5.691783225942375,0.3209710047201618,23.8,0.88,74.14,1.19
20060,BOSCONIA,Cesar,5,Alta demanda de urgencias,1875472.0,32001.0,31.3,6.273110584703075,0.4476233726914925,29.57,1.32,66.05,3.05
20175,CHIMICHAGUA,Cesar,1,Alta carga NO DEFINIDO,1001838.0,18658.0,39.32,6.000797500579012,0.5317472821805578,33.75,0.66,63.46,2.12
20178,CHIRIGUANA,Cesar,1,Alta carga NO DEFINIDO,912429.0,18912.0,28.02,5.960199080133573,0.4065838868033496,28.16,0.95,69.25,1.64
20228,CURUMANI,Cesar,5,Alta demanda de urgencias,1036715.0,19852.0,42.49,6.015659382291712,0.6052456839309429,36.46,0.67,60.23,2.64
20238,EL COPEY,Cesar,1,Alta carga NO DEFINIDO,955657.0,21643.0,36.59,5.980302045271233,0.4545994947243275,30.59,0.69,67.28,1.44
20250,EL PASO,Cesar,5,Alta demanda de urgencias,1199684.0,26891.0,18.16,6.079066866773458,0.5122684818743075,32.36,0.91,63.16,3.57
20295,GAMARRA,Cesar,1,Alta carga NO DEFINIDO,706129.0,16091.0,48.89,5.848884047893801,0.4176724137931034,29.07,0.73,69.59,0.62
20310,GONZALEZ,Cesar,4,Perfil quirúrgico con buen registro,185864.0,8546.0,3.07,5.269195279414804,0.4314632735685366,29.84,0.46,69.15,0.55
20383,LA GLORIA,Cesar,4,Perfil quirúrgico con buen registro,491945.0,14714.0,27.99,5.691916550873648,0.4431164231961044,30.03,0.75,67.76,1.45
20400,LA JAGUA DE IBIRICO,Cesar,3,Grandes centros urbanos,1307731.0,27767.0,38.29,6.116518418888654,0.5982668410725965,36.59,0.69,61.15,1.56
20443,MANAURE,Cesar,1,Alta carga NO DEFINIDO,389152.0,13970.0,32.62,5.590119266794893,0.4962760297917616,32.65,0.86,65.78,0.71
20517,PAILITAS,Cesar,5,Alta demanda de urgencias,1298934.0,25970.0,34.7,6.113587084742004,0.4404423852936779,29.47,0.64,66.9,2.99
20550,PELAYA,Cesar,1,Alta carga NO DEFINIDO,951608.0,19820.0,53.77,5.978458084417405,0.4137142857142857,28.96,0.58,69.99,0.47
20614,RIO DE ORO,Cesar,2,Perfil quirúrgico medio,419444.0,15356.0,32.37,5.622673986346055,0.6919720767888308,39.65,0.75,57.29,2.3
20710,SAN ALBERTO,Cesar,3,Grandes centros urbanos,1491319.0,35706.0,26.31,6.1735705509791545,0.7749496429225416,42.32,0.69,54.6,2.39
20750,SAN DIEGO,Cesar,1,Alta carga NO DEFINIDO,1025070.0,19802.0,37.97,6.010753523514418,0.3739577543079488,26.91,0.59,71.95,0.55
20787,TAMALAMEQUE,Cesar,1,Alta carga NO DEFINIDO,775209.0,17645.0,47.77,5.889418806132038,0.3439613526570048,24.92,0.52,72.44,2.12
20001,VALLEDUPAR,Cesar,3,Grandes centros urbanos,29906141.0,126598.0,31.99,7.475760376570926,0.4884006759870947,31.79,0.85,65.08,2.29
20013,AGUSTIN CODAZZI,Cesar,1,Alta carga NO DEFINIDO,3264379.0,40027.0,36.39,6.513800575343232,0.4038378300389554,27.99,0.77,69.3,1.94
20045,BECERRIL,Cesar,4,Perfil quirúrgico con buen registro,541280.0,15087.0,21.7,5.7334219804439055,0.3452397498262682,24.84,0.78,71.94,2.44
20621,LA PAZ,Cesar,2,Perfil quirúrgico medio,827025.0,21516.0,28.68,5.917518637966021,0.6268558231606731,38.0,0.79,60.61,0.59
20570,PUEBLO BELLO,Cesar,1,Alta carga NO DEFINIDO,581703.0,9908.0,57.23,5.764701303578471,0.3986283754822117,27.9,0.48,69.98,1.64
20770,SAN MARTIN,Cesar,3,Grandes centros urbanos,1113059.0,29869.0,33.01,6.046518185624295,0.6760708756236022,39.3,0.74,58.12,1.84
20011,AGUACHICA,Cesar,1,Alta carga NO DEFINIDO,5488132.0,52958.0,39.81,6.739424548431603,0.4859841560024375,31.9,0.74,65.63,1.73
44078,BARRANCAS,La Guajira,5,Alta demanda de urgencias,1035276.0,23148.0,28.7,6.01505614621594,0.4890049042872963,30.91,1.35,63.2,4.54
44098,DISTRACCION,La Guajira,5,Alta demanda de urgencias,302774.0,11380.0,33.41,5.48111857841939,0.5452499598135349,33.92,0.82,62.2,3.05
44110,EL MOLINO,La Guajira,1,Alta carga NO DEFINIDO,261113.0,9075.0,38.09,5.41682849452581,0.4641305975737606,30.99,0.69,66.76,1.57
44279,FONSECA,La Guajira,1,Alta carga NO DEFINIDO,1855909.0,35806.0,40.0,6.268556677827488,0.4564564564564564,30.4,0.82,66.59,2.19
44378,HATONUEVO,La Guajira,5,Alta demanda de urgencias,694532.0,20142.0,38.64,5.84169226030151,0.4126019273535952,27.83,0.75,67.44,3.98
44420,LA JAGUA DEL PILAR,La Guajira,2,Perfil quirúrgico medio,57259.0,4021.0,27.68,4.7578437590143565,0.5694151952049247,35.15,0.93,61.72,2.2
44855,URUMITA,La Guajira,1,Alta carga NO DEFINIDO,493706.0,17106.0,45.14,5.693468405224508,0.4743161094224923,31.21,0.8,65.79,2.2
44874,VILLANUEVA,La Guajira,2,Perfil quirúrgico medio,920501.0,26977.0,33.75,5.964024264642582,0.67646042170757,39.14,0.97,57.85,2.04
44001,RIOHACHA,La Guajira,3,Grandes centros urbanos,8730455.0,67581.0,25.12,6.941036878166048,0.6638903348950199,38.26,1.31,57.62,2.81
44035,ALBANIA,La Guajira,5,Alta demanda de urgencias,869747.0,23632.0,24.04,5.939392939419405,0.5629294452823865,33.59,3.21,59.66,3.53
44090,DIBULLA,La Guajira,5,Alta demanda de urgencias,690764.0,18143.0,18.43,5.8393296957038325,0.663910422049957,38.54,0.64,58.04,2.78
44650,SAN JUAN DEL CESAR,La Guajira,1,Alta carga NO DEFINIDO,3064705.0,41072.0,45.23,6.486388676884434,0.4666165413533835,31.03,0.81,66.49,1.67
44847,URIBIA,La Guajira,1,Alta carga NO DEFINIDO,9980698.0,42266.0,32.71,6.999160914729071,0.4009085746734809,28.24,0.47,70.43,0.85
44430,MAICAO,La Guajira,5,Alta demanda de urgencias,11764742.0,80498.0,24.52,7.07058240756772,0.5329178651326303,33.35,1.35,62.57,2.73
44560,MANAURE,La Guajira,3,Grandes centros urbanos,1646159.0,21474.0,44.47,6.2164717807472485,0.6307227905416737,37.61,0.88,59.62,1.88
47541,PEDRAZA,Magdalena,3,Grandes centros urbanos,414723.0,6351.0,19.71,5.617758121440932,0.8148078725398312,43.47,0.27,53.34,2.92
